published date,title,stem,tokens,tokens_clean,merged
2023-03-06 08:00:00+00:00,dugaan ahli: ini yang jadi pemicu kebakaran depo bbm plumpang,duga ahli ini yang jadi picu bakar depo bbm plumpang,"['duga', 'ahli', 'ini', 'yang', 'jadi', 'picu', 'bakar', 'depo', 'bbm', 'plumpang']","['duga', 'ahli', 'picu', 'bakar', 'depo', 'bbm', 'plumpang']",duga ahli picu bakar depo bbm plumpang
2023-03-06 08:00:00+00:00,kebakaran depo bbm plumpang: penyebab dan akibatnya,bakar depo bbm plumpang sebab dan akibat,"['bakar', 'depo', 'bbm', 'plumpang', 'sebab', 'dan', 'akibat']","['bakar', 'depo', 'bbm', 'plumpang', 'akibat']",bakar depo bbm plumpang akibat
2023-03-06 08:00:00+00:00,riuh imb era anies diungkit pdip usai kebakaran lahan plumpang,riuh imb era anies ungkit pdip usai bakar lahan plumpang,"['riuh', 'imb', 'era', 'anies', 'ungkit', 'pdip', 'usai', 'bakar', 'lahan', 'plumpang']","['riuh', 'imb', 'era', 'anies', 'ungkit', 'pdip', 'bakar', 'lahan', 'plumpang']",riuh imb era anies ungkit pdip bakar lahan plumpang
2023-03-06 08:00:00+00:00,"kronologi kebakaran depo pertamina plumpang, belasan jiwa meninggal",kronologi bakar depo pertamina plumpang bas jiwa tinggal,"['kronologi', 'bakar', 'depo', 'pertamina', 'plumpang', 'bas', 'jiwa', 'tinggal']","['kronologi', 'bakar', 'depo', 'pertamina', 'plumpang', 'bas', 'jiwa', 'tinggal']",kronologi bakar depo pertamina plumpang bas jiwa tinggal
2023-03-06 08:00:00+00:00,pendapat pakar : pindahkan depo pertamina plumpang,dapat pakar pindah depo pertamina plumpang,"['dapat', 'pakar', 'pindah', 'depo', 'pertamina', 'plumpang']","['pakar', 'pindah', 'depo', 'pertamina', 'plumpang']",pakar pindah depo pertamina plumpang
2023-03-06 08:00:00+00:00,daerah paling sering mengalami kebakaran di indonesia,daerah paling sering alami bakar di indonesia,"['daerah', 'paling', 'sering', 'alami', 'bakar', 'di', 'indonesia']","['daerah', 'alami', 'bakar', 'indonesia']",daerah alami bakar indonesia
2023-03-06 08:00:00+00:00,lurah: imb era anies di lokasi kebakaran depo plumpang untuk bangunan,lurah imb era anies di lokasi bakar depo plumpang untuk bangun,"['lurah', 'imb', 'era', 'anies', 'di', 'lokasi', 'bakar', 'depo', 'plumpang', 'untuk', 'bangun']","['lurah', 'imb', 'era', 'anies', 'lokasi', 'bakar', 'depo', 'plumpang', 'bangun']",lurah imb era anies lokasi bakar depo plumpang bangun
2023-03-06 08:00:00+00:00,kebakaran pertamina plumpang: keselamatan warga terimpit di antara standar keamanan depo yang ‘jauh dari ideal’ dan puluhan tahun sengketa lahan,bakar pertamina plumpang selamat warga impit di antara standar aman depo yang jauh dari ideal dan puluh tahun sengketa lahan,"['bakar', 'pertamina', 'plumpang', 'selamat', 'warga', 'impit', 'di', 'antara', 'standar', 'aman', 'depo', 'yang', 'jauh', 'dari', 'ideal', 'dan', 'puluh', 'tahun', 'sengketa', 'lahan']","['bakar', 'pertamina', 'plumpang', 'selamat', 'warga', 'impit', 'standar', 'aman', 'depo', 'ideal', 'puluh', 'sengketa', 'lahan']",bakar pertamina plumpang selamat warga impit standar aman depo ideal puluh sengketa lahan
2023-03-07 08:00:00+00:00,korban kebakaran depo plumpang tuntut tanggung jawab pertamina,korban bakar depo plumpang tuntut tanggung jawab pertamina,"['korban', 'bakar', 'depo', 'plumpang', 'tuntut', 'tanggung', 'jawab', 'pertamina']","['korban', 'bakar', 'depo', 'plumpang', 'tuntut', 'tanggung', 'pertamina']",korban bakar depo plumpang tuntut tanggung pertamina
2023-03-07 08:00:00+00:00,kasus kebakaran di jakarta meningkat pada 2022,kasus bakar di jakarta tingkat pada 2022,"['kasus', 'bakar', 'di', 'jakarta', 'tingkat', 'pada', '2022']","['bakar', 'jakarta', 'tingkat', '2022']",bakar jakarta tingkat 2022
2023-03-07 08:00:00+00:00,kebakaran kios semi permanen di meruya utara berhasil dipadamkan,bakar kios semi permanen di meruya utara hasil padam,"['bakar', 'kios', 'semi', 'permanen', 'di', 'meruya', 'utara', 'hasil', 'padam']","['bakar', 'kios', 'semi', 'permanen', 'meruya', 'utara', 'hasil', 'padam']",bakar kios semi permanen meruya utara hasil padam
2023-03-07 08:00:00+00:00,ludes sudah kamp rohingya gara-gara kebakaran di bangladesh,ludes sudah kamp rohingya gara-gara bakar di bangladesh,"['ludes', 'sudah', 'kamp', 'rohingya', 'gara-gara', 'bakar', 'di', 'bangladesh']","['ludes', 'kamp', 'rohingya', 'gara-gara', 'bakar', 'bangladesh']",ludes kamp rohingya gara-gara bakar bangladesh
2023-03-07 08:00:00+00:00,kota pontianak antisipasi potensi kebakaran lahan,kota pontianak antisipasi potensi bakar lahan,"['kota', 'pontianak', 'antisipasi', 'potensi', 'bakar', 'lahan']","['kota', 'pontianak', 'antisipasi', 'potensi', 'bakar', 'lahan']",kota pontianak antisipasi potensi bakar lahan
2023-03-08 08:00:00+00:00,pemerintah segera beri bansos korban kebakaran depo plumpang,perintah segera beri bansos korban bakar depo plumpang,"['perintah', 'segera', 'beri', 'bansos', 'korban', 'bakar', 'depo', 'plumpang']","['perintah', 'bansos', 'korban', 'bakar', 'depo', 'plumpang']",perintah bansos korban bakar depo plumpang
2023-03-08 08:00:00+00:00,"kebakaran depo dan kilang minyak pertamina bukan yang pertama, pks desak pemerintah ...",bakar depo dan kilang minyak pertamina bukan yang pertama pks desak perintah,"['bakar', 'depo', 'dan', 'kilang', 'minyak', 'pertamina', 'bukan', 'yang', 'pertama', 'pks', 'desak', 'perintah']","['bakar', 'depo', 'kilang', 'minyak', 'pertamina', 'pks', 'desak', 'perintah']",bakar depo kilang minyak pertamina pks desak perintah
2023-03-09 08:00:00+00:00,asap kebakaran hutan terbukti bisa mengikis lapizan ozon,asap bakar hutan bukti bisa kikis lapizan ozon,"['asap', 'bakar', 'hutan', 'bukti', 'bisa', 'kikis', 'lapizan', 'ozon']","['asap', 'bakar', 'hutan', 'bukti', 'kikis', 'lapizan', 'ozon']",asap bakar hutan bukti kikis lapizan ozon
2023-03-09 08:00:00+00:00,forum warga tanah merah: yang sebabkan kebakaran siapa? kok kami yang disalahkan?,forum warga tanah merah yang sebab bakar siapa kok kami yang salah,"['forum', 'warga', 'tanah', 'merah', 'yang', 'sebab', 'bakar', 'siapa', 'kok', 'kami', 'yang', 'salah']","['forum', 'warga', 'tanah', 'merah', 'bakar', 'salah']",forum warga tanah merah bakar salah
2023-03-09 08:00:00+00:00,kebakaran spbu baledono magelang: kronologi dan dugaan penyebab,bakar spbu baledono magelang kronologi dan duga sebab,"['bakar', 'spbu', 'baledono', 'magelang', 'kronologi', 'dan', 'duga', 'sebab']","['bakar', 'spbu', 'baledono', 'magelang', 'kronologi', 'duga']",bakar spbu baledono magelang kronologi duga
2023-03-09 08:00:00+00:00,kebakaran di australia hanguskan rumah dan bunuh hewan ternak,bakar di australia hangus rumah dan bunuh hewan ternak,"['bakar', 'di', 'australia', 'hangus', 'rumah', 'dan', 'bunuh', 'hewan', 'ternak']","['bakar', 'australia', 'hangus', 'rumah', 'bunuh', 'hewan', 'ternak']",bakar australia hangus rumah bunuh hewan ternak
2023-03-11 08:00:00+00:00,prajurit kodim 0303 berjibaku padamkan kebakaran lahan gambut di kecamatan rupat,prajurit kodim 0303 jibaku padam bakar lahan gambut di camat rupat,"['prajurit', 'kodim', '0303', 'jibaku', 'padam', 'bakar', 'lahan', 'gambut', 'di', 'camat', 'rupat']","['prajurit', 'kodim', '0303', 'jibaku', 'padam', 'bakar', 'lahan', 'gambut', 'camat', 'rupat']",prajurit kodim 0303 jibaku padam bakar lahan gambut camat rupat
2023-03-11 08:00:00+00:00,korban kebakaran depo plumpang mendapat dana kompensasi,korban bakar depo plumpang dapat dana kompensasi,"['korban', 'bakar', 'depo', 'plumpang', 'dapat', 'dana', 'kompensasi']","['korban', 'bakar', 'depo', 'plumpang', 'dana', 'kompensasi']",korban bakar depo plumpang dana kompensasi
2023-03-12 08:00:00+00:00,"terungkap, ini dugaan penyebab kebakaran warung sate pak manto solo",ungkap ini duga sebab bakar warung sate pak manto solo,"['ungkap', 'ini', 'duga', 'sebab', 'bakar', 'warung', 'sate', 'pak', 'manto', 'solo']","['duga', 'bakar', 'warung', 'sate', 'manto', 'solo']",duga bakar warung sate manto solo
2023-03-12 08:00:00+00:00,"polisi ungkap fakta kebakaran di warung sate pak manto solo, ini hasilnya",polisi ungkap fakta bakar di warung sate pak manto solo ini hasil,"['polisi', 'ungkap', 'fakta', 'bakar', 'di', 'warung', 'sate', 'pak', 'manto', 'solo', 'ini', 'hasil']","['polisi', 'fakta', 'bakar', 'warung', 'sate', 'manto', 'solo', 'hasil']",polisi fakta bakar warung sate manto solo hasil
2023-03-13 07:00:00+00:00,luas kebakaran hutan dan lahan di indonesia menurun pada 2022,luas bakar hutan dan lahan di indonesia turun pada 2022,"['luas', 'bakar', 'hutan', 'dan', 'lahan', 'di', 'indonesia', 'turun', 'pada', '2022']","['luas', 'bakar', 'hutan', 'lahan', 'indonesia', 'turun', '2022']",luas bakar hutan lahan indonesia turun 2022
2023-03-13 07:00:00+00:00,"ditanggung pertamina, korban kebakaran depo plumpang bebas pilih kontrakan selama 3 bulan halaman all ...",tanggung pertamina korban bakar depo plumpang bebas pilih kontra lama 3 bulan halaman all,"['tanggung', 'pertamina', 'korban', 'bakar', 'depo', 'plumpang', 'bebas', 'pilih', 'kontra', 'lama', '3', 'bulan', 'halaman', 'all']","['tanggung', 'pertamina', 'korban', 'bakar', 'depo', 'plumpang', 'bebas', 'pilih', 'kontra', '3', 'halaman', 'all']",tanggung pertamina korban bakar depo plumpang bebas pilih kontra 3 halaman all
2023-03-13 07:00:00+00:00,"lagi, kebakaran hanguskan 15 rumah di setiabudi, jakarta selatan",lagi bakar hangus 15 rumah di setiabudi jakarta selatan,"['lagi', 'bakar', 'hangus', '15', 'rumah', 'di', 'setiabudi', 'jakarta', 'selatan']","['bakar', 'hangus', '15', 'rumah', 'setiabudi', 'jakarta', 'selatan']",bakar hangus 15 rumah setiabudi jakarta selatan
2023-03-15 07:00:00+00:00,tiga unit pemadam atasi kebakaran rumah warga di penggilingan,tiga unit madam atas bakar rumah warga di giling,"['tiga', 'unit', 'madam', 'atas', 'bakar', 'rumah', 'warga', 'di', 'giling']","['unit', 'madam', 'bakar', 'rumah', 'warga', 'giling']",unit madam bakar rumah warga giling
2023-03-15 07:00:00+00:00,sumber api kebakaran hebat rm tenda biru di manado yang hangus dijilat api,sumber api bakar hebat rm tenda biru di manado yang hangus jilat api,"['sumber', 'api', 'bakar', 'hebat', 'rm', 'tenda', 'biru', 'di', 'manado', 'yang', 'hangus', 'jilat', 'api']","['sumber', 'api', 'bakar', 'hebat', 'rm', 'tenda', 'biru', 'manado', 'hangus', 'jilat', 'api']",sumber api bakar hebat rm tenda biru manado hangus jilat api
2023-03-16 07:00:00+00:00,update: korban tewas kebakaran depo pertamina plumpang jadi 25 orang,update korban tewas bakar depo pertamina plumpang jadi 25 orang,"['update', 'korban', 'tewas', 'bakar', 'depo', 'pertamina', 'plumpang', 'jadi', '25', 'orang']","['update', 'korban', 'tewas', 'bakar', 'depo', 'pertamina', 'plumpang', '25', 'orang']",update korban tewas bakar depo pertamina plumpang 25 orang
2023-03-19 07:00:00+00:00,kebakaran terjadi di pasar cikurubuk tasikmalaya | republika online,bakar jadi di pasar cikurubuk tasikmalaya republika online,"['bakar', 'jadi', 'di', 'pasar', 'cikurubuk', 'tasikmalaya', 'republika', 'online']","['bakar', 'pasar', 'cikurubuk', 'tasikmalaya', 'republika', 'online']",bakar pasar cikurubuk tasikmalaya republika online
2023-03-19 07:00:00+00:00,ratusan jiwa tewas dalam kebakaran hebat gedung teater brooklyn 1876,ratus jiwa tewas dalam bakar hebat gedung teater brooklyn 1876,"['ratus', 'jiwa', 'tewas', 'dalam', 'bakar', 'hebat', 'gedung', 'teater', 'brooklyn', '1876']","['ratus', 'jiwa', 'tewas', 'bakar', 'hebat', 'gedung', 'teater', 'brooklyn', '1876']",ratus jiwa tewas bakar hebat gedung teater brooklyn 1876
2023-03-21 07:00:00+00:00,menteri esdm sebut penyebab kebakaran plumpang sudah ditemukan,menteri esdm sebut sebab bakar plumpang sudah temu,"['menteri', 'esdm', 'sebut', 'sebab', 'bakar', 'plumpang', 'sudah', 'temu']","['menteri', 'esdm', 'bakar', 'plumpang', 'temu']",menteri esdm bakar plumpang temu
2023-03-22 07:00:00+00:00,"kebakaran di pondok gede hanguskan kontrakan hingga rumah makan, kerugian ditaksir rp 1 miliar",bakar di pondok gede hangus kontra hingga rumah makan rugi taksir rp 1 miliar,"['bakar', 'di', 'pondok', 'gede', 'hangus', 'kontra', 'hingga', 'rumah', 'makan', 'rugi', 'taksir', 'rp', '1', 'miliar']","['bakar', 'pondok', 'gede', 'hangus', 'kontra', 'rumah', 'makan', 'rugi', 'taksir', 'rp', '1', 'miliar']",bakar pondok gede hangus kontra rumah makan rugi taksir rp 1 miliar
2023-03-23 07:00:00+00:00,"gudang di karawaci tangerang kebakaran hebat, goto living pastikan pengiriman produk pesanan tak terganggu",gudang di karawaci tangerang bakar hebat goto living pasti kirim produk pesan tak ganggu,"['gudang', 'di', 'karawaci', 'tangerang', 'bakar', 'hebat', 'goto', 'living', 'pasti', 'kirim', 'produk', 'pesan', 'tak', 'ganggu']","['gudang', 'karawaci', 'tangerang', 'bakar', 'hebat', 'goto', 'living', 'kirim', 'produk', 'pesan', 'ganggu']",gudang karawaci tangerang bakar hebat goto living kirim produk pesan ganggu
2023-03-23 07:00:00+00:00,"kebakaran kompleks pasar baru , polresta sorong kota terjunkan puluhan personil. – divisi humas polri",bakar kompleks pasar baru polresta sorong kota terjun puluh personil divisi humas polri,"['bakar', 'kompleks', 'pasar', 'baru', 'polresta', 'sorong', 'kota', 'terjun', 'puluh', 'personil', 'divisi', 'humas', 'polri']","['bakar', 'kompleks', 'pasar', 'polresta', 'sorong', 'kota', 'terjun', 'puluh', 'personil', 'divisi', 'humas', 'polri']",bakar kompleks pasar polresta sorong kota terjun puluh personil divisi humas polri
2023-03-23 07:00:00+00:00,"pabrik tekstil di purwakarta kebakaran, asap hitam mengepul",pabrik tekstil di purwakarta bakar asap hitam kepul,"['pabrik', 'tekstil', 'di', 'purwakarta', 'bakar', 'asap', 'hitam', 'kepul']","['pabrik', 'tekstil', 'purwakarta', 'bakar', 'asap', 'hitam', 'kepul']",pabrik tekstil purwakarta bakar asap hitam kepul
2023-03-24 07:00:00+00:00,korban meninggal kebakaran pertamina plumpang bertambah jadi 33 orang,korban tinggal bakar pertamina plumpang tambah jadi 33 orang,"['korban', 'tinggal', 'bakar', 'pertamina', 'plumpang', 'tambah', 'jadi', '33', 'orang']","['korban', 'tinggal', 'bakar', 'pertamina', 'plumpang', '33', 'orang']",korban tinggal bakar pertamina plumpang 33 orang
2023-03-24 07:00:00+00:00,korban jiwa kebakaran depo pertamina plumpang bertambah | republika online,korban jiwa bakar depo pertamina plumpang tambah republika online,"['korban', 'jiwa', 'bakar', 'depo', 'pertamina', 'plumpang', 'tambah', 'republika', 'online']","['korban', 'jiwa', 'bakar', 'depo', 'pertamina', 'plumpang', 'republika', 'online']",korban jiwa bakar depo pertamina plumpang republika online
2023-03-24 07:00:00+00:00,puluhan personel gulkarmat padamkan kebakaran di komplek tni,puluh personel gulkarmat padam bakar di komplek tni,"['puluh', 'personel', 'gulkarmat', 'padam', 'bakar', 'di', 'komplek', 'tni']","['puluh', 'personel', 'gulkarmat', 'padam', 'bakar', 'komplek', 'tni']",puluh personel gulkarmat padam bakar komplek tni
2023-03-25 07:00:00+00:00,personil polres pematang siantar bantu padamkan api pada saat terjadinya kebakaran ...,personil polres pematang siantar bantu padam api pada saat jadi bakar,"['personil', 'polres', 'pematang', 'siantar', 'bantu', 'padam', 'api', 'pada', 'saat', 'jadi', 'bakar']","['personil', 'polres', 'pematang', 'siantar', 'bantu', 'padam', 'api', 'bakar']",personil polres pematang siantar bantu padam api bakar
2023-03-26 07:00:00+00:00,pertamina ungkap dugaan awal kebakaran kapal bbm di mataram,pertamina ungkap duga awal bakar kapal bbm di mataram,"['pertamina', 'ungkap', 'duga', 'awal', 'bakar', 'kapal', 'bbm', 'di', 'mataram']","['pertamina', 'duga', 'bakar', 'kapal', 'bbm', 'mataram']",pertamina duga bakar kapal bbm mataram
2023-03-26 07:00:00+00:00,kebakaran di spanyol hanguskan 4 ribu hektar hutan,bakar di spanyol hangus 4 ribu hektar hutan,"['bakar', 'di', 'spanyol', 'hangus', '4', 'ribu', 'hektar', 'hutan']","['bakar', 'spanyol', 'hangus', '4', 'ribu', 'hektar', 'hutan']",bakar spanyol hangus 4 ribu hektar hutan
2023-03-28 07:00:00+00:00,"kapal tanker terbakar di ntb: kronologi, data korban, kondisi terkini",kapal tanker bakar di ntb kronologi data korban kondisi kini,"['kapal', 'tanker', 'bakar', 'di', 'ntb', 'kronologi', 'data', 'korban', 'kondisi', 'kini']","['kapal', 'tanker', 'bakar', 'ntb', 'kronologi', 'data', 'korban', 'kondisi']",kapal tanker bakar ntb kronologi data korban kondisi
2023-03-28 07:00:00+00:00,"kebakaran di pasar manggis hanguskan 8 rumah, 41 orang mengungsi",bakar di pasar manggis hangus 8 rumah 41 orang ungsi,"['bakar', 'di', 'pasar', 'manggis', 'hangus', '8', 'rumah', '41', 'orang', 'ungsi']","['bakar', 'pasar', 'manggis', 'hangus', '8', 'rumah', '41', 'orang', 'ungsi']",bakar pasar manggis hangus 8 rumah 41 orang ungsi
2023-03-29 07:00:00+00:00,"kebakaran rumah di bintaro jaksel, 13 unit mobil damkar dikerahkan",bakar rumah di bintaro jaksel 13 unit mobil damkar kerah,"['bakar', 'rumah', 'di', 'bintaro', 'jaksel', '13', 'unit', 'mobil', 'damkar', 'kerah']","['bakar', 'rumah', 'bintaro', 'jaksel', '13', 'unit', 'mobil', 'damkar', 'kerah']",bakar rumah bintaro jaksel 13 unit mobil damkar kerah
2023-03-29 07:00:00+00:00,dinas gulkarmat dki imbau warga tingkatkan kewaspadaan cegah kebakaran,dinas gulkarmat dki imbau warga tingkat waspada cegah bakar,"['dinas', 'gulkarmat', 'dki', 'imbau', 'warga', 'tingkat', 'waspada', 'cegah', 'bakar']","['dinas', 'gulkarmat', 'dki', 'imbau', 'warga', 'tingkat', 'waspada', 'cegah', 'bakar']",dinas gulkarmat dki imbau warga tingkat waspada cegah bakar
2023-03-30 07:00:00+00:00,"pasca kebakaran, pedagang bersihkan puing kios pasar kemiri muka",pasca bakar dagang sih puing kios pasar kemiri muka,"['pasca', 'bakar', 'dagang', 'sih', 'puing', 'kios', 'pasar', 'kemiri', 'muka']","['pasca', 'bakar', 'dagang', 'sih', 'puing', 'kios', 'pasar', 'kemiri', 'muka']",pasca bakar dagang sih puing kios pasar kemiri muka
2023-04-01 07:00:00+00:00,"kebakaran rumah di cengkareng jakbar, 12 unit damkar dikerahkan",bakar rumah di cengkareng jakbar 12 unit damkar kerah,"['bakar', 'rumah', 'di', 'cengkareng', 'jakbar', '12', 'unit', 'damkar', 'kerah']","['bakar', 'rumah', 'cengkareng', 'jakbar', '12', 'unit', 'damkar', 'kerah']",bakar rumah cengkareng jakbar 12 unit damkar kerah
2023-04-02 07:00:00+00:00,4 kasus kebakaran kilang dan depo pertamina terparah yang telan banyak korban jiwa,4 kasus bakar kilang dan depo pertamina parah yang telan banyak korban jiwa,"['4', 'kasus', 'bakar', 'kilang', 'dan', 'depo', 'pertamina', 'parah', 'yang', 'telan', 'banyak', 'korban', 'jiwa']","['4', 'bakar', 'kilang', 'depo', 'pertamina', 'parah', 'telan', 'korban', 'jiwa']",4 bakar kilang depo pertamina parah telan korban jiwa
2023-04-02 07:00:00+00:00,respons cepat warga dapat kurangi fatalitas kebakaran,respons cepat warga dapat kurang fatalitas bakar,"['respons', 'cepat', 'warga', 'dapat', 'kurang', 'fatalitas', 'bakar']","['respons', 'cepat', 'warga', 'fatalitas', 'bakar']",respons cepat warga fatalitas bakar
2023-04-03 07:00:00+00:00,"sederet fakta kebakaran kilang pertamina dumai, setidaknya sudah 4 kali terjadi halaman all",deret fakta bakar kilang pertamina dumai tidak sudah 4 kali jadi halaman all,"['deret', 'fakta', 'bakar', 'kilang', 'pertamina', 'dumai', 'tidak', 'sudah', '4', 'kali', 'jadi', 'halaman', 'all']","['deret', 'fakta', 'bakar', 'kilang', 'pertamina', 'dumai', '4', 'kali', 'halaman', 'all']",deret fakta bakar kilang pertamina dumai 4 kali halaman all
2023-04-03 07:00:00+00:00,apa yang harus dibaca ketika melihat ada kebakaran? ini doa yang diajarkan nabi saw | republika online,apa yang harus baca ketika lihat ada bakar ini doa yang ajar nabi saw republika online,"['apa', 'yang', 'harus', 'baca', 'ketika', 'lihat', 'ada', 'bakar', 'ini', 'doa', 'yang', 'ajar', 'nabi', 'saw', 'republika', 'online']","['baca', 'lihat', 'bakar', 'doa', 'ajar', 'nabi', 'saw', 'republika', 'online']",baca lihat bakar doa ajar nabi saw republika online
2023-04-03 07:00:00+00:00,"deretan kasus kebakaran kilang pertamina, yang terbaru di kilang dumai",deret kasus bakar kilang pertamina yang baru di kilang dumai,"['deret', 'kasus', 'bakar', 'kilang', 'pertamina', 'yang', 'baru', 'di', 'kilang', 'dumai']","['deret', 'bakar', 'kilang', 'pertamina', 'kilang', 'dumai']",deret bakar kilang pertamina kilang dumai
2023-04-04 07:00:00+00:00,pertamina akhirnya blak-blakan soal penyebab kebakaran kilang dumai,pertamina akhir blak-blakan soal sebab bakar kilang dumai,"['pertamina', 'akhir', 'blak-blakan', 'soal', 'sebab', 'bakar', 'kilang', 'dumai']","['pertamina', 'blak-blakan', 'bakar', 'kilang', 'dumai']",pertamina blak-blakan bakar kilang dumai
2023-04-04 07:00:00+00:00,polisi sudah periksa 55 orang terkait kebakaran depo plumpang,polisi sudah periksa 55 orang kait bakar depo plumpang,"['polisi', 'sudah', 'periksa', '55', 'orang', 'kait', 'bakar', 'depo', 'plumpang']","['polisi', 'periksa', '55', 'orang', 'kait', 'bakar', 'depo', 'plumpang']",polisi periksa 55 orang kait bakar depo plumpang
2023-04-04 07:00:00+00:00,"kebakaran gerai kfc sunter, petugas buang tabung gas diduga bocor ke danau sunter halaman all",bakar gerai kfc sunter tugas buang tabung gas duga bocor ke danau sunter halaman all,"['bakar', 'gerai', 'kfc', 'sunter', 'tugas', 'buang', 'tabung', 'gas', 'duga', 'bocor', 'ke', 'danau', 'sunter', 'halaman', 'all']","['bakar', 'gerai', 'kfc', 'sunter', 'tugas', 'buang', 'tabung', 'gas', 'duga', 'bocor', 'danau', 'sunter', 'halaman', 'all']",bakar gerai kfc sunter tugas buang tabung gas duga bocor danau sunter halaman all
2023-04-04 07:00:00+00:00,bos pertamina beber 4 penyebab kebakaran kilang,bos pertamina beber 4 sebab bakar kilang,"['bos', 'pertamina', 'beber', '4', 'sebab', 'bakar', 'kilang']","['bos', 'pertamina', 'beber', '4', 'bakar', 'kilang']",bos pertamina beber 4 bakar kilang
2023-04-04 07:00:00+00:00,mencari biang kerok kebakaran berulang kilang pertamina,cari biang kerok bakar ulang kilang pertamina,"['cari', 'biang', 'kerok', 'bakar', 'ulang', 'kilang', 'pertamina']","['cari', 'biang', 'kerok', 'bakar', 'ulang', 'kilang', 'pertamina']",cari biang kerok bakar ulang kilang pertamina
2023-04-04 07:00:00+00:00,korsleting listrik diduga picu kebakaran di jl bangka dalam 7,korsleting listrik duga picu bakar di jl bangka dalam 7,"['korsleting', 'listrik', 'duga', 'picu', 'bakar', 'di', 'jl', 'bangka', 'dalam', '7']","['korsleting', 'listrik', 'duga', 'picu', 'bakar', 'jl', 'bangka', '7']",korsleting listrik duga picu bakar jl bangka 7
2023-04-05 07:00:00+00:00,1 petugas damkar pingsan saat padamkan kebakaran rumah makan di ciputat,1 tugas damkar pingsan saat padam bakar rumah makan di ciputat,"['1', 'tugas', 'damkar', 'pingsan', 'saat', 'padam', 'bakar', 'rumah', 'makan', 'di', 'ciputat']","['1', 'tugas', 'damkar', 'pingsan', 'padam', 'bakar', 'rumah', 'makan', 'ciputat']",1 tugas damkar pingsan padam bakar rumah makan ciputat
2023-04-05 07:00:00+00:00,"kebakaran hebat di pasar bangladesh, ribuan toko ludes terbakar | republika online",bakar hebat di pasar bangladesh ribu toko ludes bakar republika online,"['bakar', 'hebat', 'di', 'pasar', 'bangladesh', 'ribu', 'toko', 'ludes', 'bakar', 'republika', 'online']","['bakar', 'hebat', 'pasar', 'bangladesh', 'ribu', 'toko', 'ludes', 'bakar', 'republika', 'online']",bakar hebat pasar bangladesh ribu toko ludes bakar republika online
2023-04-05 07:00:00+00:00,kebakaran apotek kimia farma di surabaya diduga karena korsleting listrik,bakar apotek kimia farma di surabaya duga karena korsleting listrik,"['bakar', 'apotek', 'kimia', 'farma', 'di', 'surabaya', 'duga', 'karena', 'korsleting', 'listrik']","['bakar', 'apotek', 'kimia', 'farma', 'surabaya', 'duga', 'korsleting', 'listrik']",bakar apotek kimia farma surabaya duga korsleting listrik
2023-04-05 07:00:00+00:00,kebakaran apotek kimia farma diponegoro diduga akibat korsleting listrik,bakar apotek kimia farma diponegoro duga akibat korsleting listrik,"['bakar', 'apotek', 'kimia', 'farma', 'diponegoro', 'duga', 'akibat', 'korsleting', 'listrik']","['bakar', 'apotek', 'kimia', 'farma', 'diponegoro', 'duga', 'akibat', 'korsleting', 'listrik']",bakar apotek kimia farma diponegoro duga akibat korsleting listrik
2023-04-05 07:00:00+00:00,"kebakaran di komplek plaza botania 1 batam, sejumlah toko ludes",bakar di komplek plaza botania 1 batam jumlah toko ludes,"['bakar', 'di', 'komplek', 'plaza', 'botania', '1', 'batam', 'jumlah', 'toko', 'ludes']","['bakar', 'komplek', 'plaza', 'botania', '1', 'batam', 'toko', 'ludes']",bakar komplek plaza botania 1 batam toko ludes
2023-04-05 07:00:00+00:00,kebakaran hanguskan delapan rumah di kawasan padat penduduk di sampit,bakar hangus delapan rumah di kawasan padat duduk di sampit,"['bakar', 'hangus', 'delapan', 'rumah', 'di', 'kawasan', 'padat', 'duduk', 'di', 'sampit']","['bakar', 'hangus', 'delapan', 'rumah', 'kawasan', 'padat', 'duduk', 'sampit']",bakar hangus delapan rumah kawasan padat duduk sampit
2023-04-05 07:00:00+00:00,"akibat kebakaran, pedagang di plaza botania 1 rugi hingga rp800 juta",akibat bakar dagang di plaza botania 1 rugi hingga rp800 juta,"['akibat', 'bakar', 'dagang', 'di', 'plaza', 'botania', '1', 'rugi', 'hingga', 'rp800', 'juta']","['akibat', 'bakar', 'dagang', 'plaza', 'botania', '1', 'rugi', 'rp800', 'juta']",akibat bakar dagang plaza botania 1 rugi rp800 juta
2023-04-05 07:00:00+00:00,"apotek kimia farma diponegoro surabaya kebakaran, karyawan sebut sempat mati lampu",apotek kimia farma diponegoro surabaya bakar karyawan sebut sempat mati lampu,"['apotek', 'kimia', 'farma', 'diponegoro', 'surabaya', 'bakar', 'karyawan', 'sebut', 'sempat', 'mati', 'lampu']","['apotek', 'kimia', 'farma', 'diponegoro', 'surabaya', 'bakar', 'karyawan', 'mati', 'lampu']",apotek kimia farma diponegoro surabaya bakar karyawan mati lampu
2023-04-05 07:00:00+00:00,kebakaran truk di tol pemalang: dugaan penyebab hingga identitas korban,bakar truk di tol malang duga sebab hingga identitas korban,"['bakar', 'truk', 'di', 'tol', 'malang', 'duga', 'sebab', 'hingga', 'identitas', 'korban']","['bakar', 'truk', 'tol', 'malang', 'duga', 'identitas', 'korban']",bakar truk tol malang duga identitas korban
